"geneset","in_path","out_path","in_back","out_back","foldx","pvalue","bonferroni_pvalue","bh_pvalue","desc","link"
"BIOCARTA_ACE2_PATHWAY","3","493","0","2661","Inf","0.00385836122401559","5.09303681570058","0.0357020513260177","Angiotensin-converting enzyme 2 regulates heart function","http://www.biocarta.com/pathfiles/h_ace2Pathway.asp"
"BIOCARTA_ACTINY_PATHWAY","1","495","12","2649","0.447076612903226","0.892103349453232","1177.57642127827","0.999999194989896","Y branching of actin filaments","http://www.biocarta.com/pathfiles/h_actinYPathway.asp"
"BIOCARTA_AGPCR_PATHWAY","3","493","5","2656","3.21895161290323","0.117199485360361","154.703320675677","0.501956921089888","Attenuation of GPCR Signaling","http://www.biocarta.com/pathfiles/h_agpcrPathway.asp"
"BIOCARTA_AGR_PATHWAY","1","495","19","2642","0.282364176570458","0.967602470795988","1277.2352614507","0.999999194989896","Agrin in Postsynaptic Differentiation","http://www.biocarta.com/pathfiles/h_agrPathway.asp"
"BIOCARTA_AHSP_PATHWAY","3","493","4","2657","4.02368951612903","0.0825830190045092","109.009585085952","0.407893154677677","Hemoglobin's Chaperone","http://www.biocarta.com/pathfiles/h_ahspPathway.asp"
"BIOCARTA_AKAP13_PATHWAY","1","495","6","2655","0.894153225806452","0.69810719411007","921.501496225292","0.999999194989896","Rho-Selective Guanine Exchange Factor AKAP13 Mediates Stress Fiber Formation","http://www.biocarta.com/pathfiles/h_akap13Pathway.asp"
"BIOCARTA_AKAP95_PATHWAY","1","495","7","2654","0.766417050691244","0.745643331164484","984.249197137119","0.999999194989896","AKAP95 role in mitosis and chromosome dynamics","http://www.biocarta.com/pathfiles/h_akap95Pathway.asp"
"BIOCARTA_AKAPCENTROSOME_PATHWAY","1","495","8","2653","0.670614919354839","0.785707131654296","1037.13341378367","0.999999194989896","Protein Kinase A at the Centrosome","http://www.biocarta.com/pathfiles/h_akapCentrosomePathway.asp"
"BIOCARTA_AMI_PATHWAY","9","487","0","2661","Inf","5.48425542474635e-08","7.23921716066518e-05","2.10999511341557e-06","Acute Myocardial Infarction","http://www.biocarta.com/pathfiles/h_amiPathway.asp"
"BIOCARTA_ARENRF2_PATHWAY","1","495","2","2659","2.68245967741935","0.401266017094066","529.671142564167","0.934245041954982","Oxidative Stress Induced Gene Expression Via Nrf2","http://www.biocarta.com/pathfiles/h_arenrf2Pathway.asp"
"BIOCARTA_ASBCELL_PATHWAY","2","494","0","2661","Inf","0.0246419628780753","32.5273909990594","0.162281755530388","Antigen Dependent B Cell Activation","http://www.biocarta.com/pathfiles/h_asbcellPathway.asp"
"BIOCARTA_AT1R_PATHWAY","2","494","11","2650","0.975439882697947","0.629469297839204","830.89947314775","0.999999194989896","Angiotensin II mediated activation of JNK Pathway via Pyk2 dependent signaling","http://www.biocarta.com/pathfiles/h_At1rPathway.asp"
"BIOCARTA_BAD_PATHWAY","1","495","10","2651","0.536491935483871","0.847924413920481","1119.26022637503","0.999999194989896","Regulation of BAD phosphorylation","http://www.biocarta.com/pathfiles/h_badPathway.asp"
"BIOCARTA_BARR_MAPK_PATHWAY","1","495","7","2654","0.766417050691244","0.745643331164484","984.249197137119","0.999999194989896","Role of fl-arrestins in the activation and targeting of MAP kinases","http://www.biocarta.com/pathfiles/h_barr-mapkPathway.asp"
"BIOCARTA_BARRESTIN_PATHWAY","1","495","5","2656","1.07298387096774","0.641708387435341","847.05507141465","0.999999194989896","fl-arrestins in GPCR Desensitization","http://www.biocarta.com/pathfiles/h_bArrestinPathway.asp"
"BIOCARTA_BARRESTIN_SRC_PATHWAY","1","495","9","2652","0.596102150537634","0.819471192232272","1081.7019737466","0.999999194989896","Roles of fl-arrestin-dependent Recruitment of Src Kinases in GPCR Signaling","http://www.biocarta.com/pathfiles/h_bArrestin-srcPathway.asp"
"BIOCARTA_BCR_PATHWAY","2","494","9","2652","1.19220430107527","0.534938975350184","706.119447462242","0.999999194989896","BCR Signaling Pathway","http://www.biocarta.com/pathfiles/h_bcrPathway.asp"
"BIOCARTA_BIOPEPTIDES_PATHWAY","7","489","18","2643","2.08635752688172","0.0843082091150312","111.286836031841","0.413619468879784","Bioactive Peptide Induced Signaling Pathway","http://www.biocarta.com/pathfiles/h_biopeptidesPathway.asp"
"BIOCARTA_BLYMPHOCYTE_PATHWAY","5","491","0","2661","Inf","9.41085856825395e-05","0.124223333100952","0.00132294954103724","B Lymphocyte Cell Surface Molecules","http://www.biocarta.com/pathfiles/h_blymphocytePathway.asp"
"BIOCARTA_CACAM_PATHWAY","2","494","2","2659","5.36491935483871","0.118794182419358","156.808320793552","0.501956921089888","Ca++/ Calmodulin-dependent Protein Kinase Activation","http://www.biocarta.com/pathfiles/h_CaCaMPathway.asp"
"BIOCARTA_CALCINEURIN_PATHWAY","1","495","3","2658","1.7883064516129","0.495423295318969","653.958749821039","0.999999194989896","Effects of calcineurin in Keratinocyte Differentiation","http://www.biocarta.com/pathfiles/h_calcineurinPathway.asp"
"BIOCARTA_CARDIACEGF_PATHWAY","2","494","3","2658","3.57661290322581","0.177922444672865","234.857626968181","0.622302904573513","Role of EGF Receptor Transactivation by GPCRs in Cardiac Hypertrophy","http://www.biocarta.com/pathfiles/h_cardiacegfPathway.asp"
"BIOCARTA_CARM1_PATHWAY","1","495","4","2657","1.34122983870968","0.574798507980495","758.734030534253","0.999999194989896","Transcription Regulation by Methyltransferase of CARM1","http://www.biocarta.com/pathfiles/h_carm1Pathway.asp"
"BIOCARTA_CASPASE_PATHWAY","5","491","7","2654","3.83208525345622","0.0285348456865904","37.6659963062993","0.180892821441825","Caspase Cascade in Apoptosis","http://www.biocarta.com/pathfiles/h_caspasePathway.asp"
"BIOCARTA_CBL_PATHWAY","1","495","5","2656","1.07298387096774","0.641708387435341","847.05507141465","0.999999194989896","CBL mediated ligand-induced downregulation of EGF receptors","http://www.biocarta.com/pathfiles/h_cblPathway.asp"
"BIOCARTA_CCR3_PATHWAY","1","495","10","2651","0.536491935483871","0.847924413920481","1119.26022637503","0.999999194989896","CCR3 signaling in Eosinophils","http://www.biocarta.com/pathfiles/h_CCR3Pathway.asp"
"BIOCARTA_CCR5_PATHWAY","1","495","2","2659","2.68245967741935","0.401266017094066","529.671142564167","0.934245041954982","Pertussis toxin-insensitive CCR5 Signaling in Macrophage","http://www.biocarta.com/pathfiles/h_Ccr5Pathway.asp"
"BIOCARTA_CDC42RAC_PATHWAY","1","495","11","2650","0.487719941348974","0.871900730098307","1150.90896372977","0.999999194989896","Role of PI3K subunit p85 in regulation of Actin Organization and Cell Migration","http://www.biocarta.com/pathfiles/h_cdc42racPathway.asp"
"BIOCARTA_CDMAC_PATHWAY","1","495","5","2656","1.07298387096774","0.641708387435341","847.05507141465","0.999999194989896","Cadmium induces DNA synthesis and proliferation in macrophages","http://www.biocarta.com/pathfiles/h_cdMacPathway.asp"
