"geneset","in_path","out_path","in_back","out_back","foldx","pvalue","bonferroni_pvalue","bh_pvalue","desc","link"
"BIOCARTA_AHSP_PATHWAY","2","11","5","3139","96.7384615384616","0.000324997275693499","0.428996403915419","0.0010399912822192","Hemoglobin's Chaperone","http://www.biocarta.com/pathfiles/h_ahspPathway.asp"
"KEGG_NITROGEN_METABOLISM","2","11","5","3139","96.7384615384616","0.000324997275693499","0.428996403915419","0.0010399912822192","Nitrogen metabolism","http://www.genome.jp/kegg/pathway/hsa/hsa00910.html"
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION","1","12","13","3131","18.603550295858","0.0562445639240938","74.2428243798038","0.0740284334251599","Proximal tubule bicarbonate reclamation","http://www.genome.jp/kegg/pathway/hsa/hsa04964.html"
"PID_ATF2_PATHWAY","1","12","14","3130","17.2747252747253","0.0601481021579424","79.395494848484","0.0740284334251599","ATF-2 transcription factor network","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200135"
"PID_CMYB_PATHWAY","1","12","26","3118","9.30177514792899","0.105842513101671","139.712117294206","0.120962872116195","C-MYB transcription factor network","http://pid.nci.nih.gov/search/pathway_landing.shtml?what=graphic&jpg=on&pathway_id=200153"
"REACTOME_AXON_GUIDANCE","3","10","99","3045","7.32867132867133","0.00739717961910375","9.76427709721695","0.0131505415450733","Genes involved in Axon guidance","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_18266"
"REACTOME_DEVELOPMENTAL_BIOLOGY","3","10","112","3032","6.47802197802198","0.0103100962406998","13.6093270377237","0.0164961539851197","Genes involved in Developmental Biology","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_111045"
"REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION","4","9","32","3112","30.2307692307692","9.47419074319801e-06","0.0125059317810214","7.57935259455841e-05","Genes involved in Factors involved in megakaryocyte development and platelet production","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_24970"
"REACTOME_HEMOSTASIS","4","9","154","2990","6.28171828171828","0.00302825216302666","3.99729285519519","0.00692171922977522","Genes involved in Hemostasis","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_604"
"REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS","3","10","5","3139","145.107692307692","3.02081151471959e-06","0.00398747119942986","4.83329842355134e-05","Genes involved in Interaction between L1 and Ankyrins","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_22266"
"REACTOME_L1CAM_INTERACTIONS","3","10","40","3104","18.1384615384615","0.000612383903751748","0.808346752952307","0.00163302374333799","Genes involved in L1CAM interactions","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_22205"
"REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH","2","11","29","3115","16.6790450928382","0.00680583007274929","8.98369569602906","0.0131505415450733","Genes involved in NCAM signaling for neurite out-growth","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_18334"
"REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE","2","11","0","3144","Inf","1.56571611639775e-05","0.0206674527364502","8.35048595412133e-05","Genes involved in Reversible Hydration of Carbon Dioxide","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_121123"
"REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT","1","12","30","3114","8.06153846153846","0.120612270357277","159.208196871605","0.128653088381095","Genes involved in SLC-mediated transmembrane transport","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19118"
"REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES","1","12","70","3074","3.45494505494506","0.25641625458826","338.469456056503","0.25641625458826","Genes involved in Transmembrane transport of small molecules","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15518"
"REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES","1","12","7","3137","34.5494505494506","0.0325073114809917","42.9096511549091","0.0472833621541697","Genes involved in Transport of inorganic cations/anions and amino acids/oligopeptides","http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19397"
